sentence,created_at,ave_sentiment,user_username
Our Executive Director @GlobalEcoGuy describes how science is even more effective when it connects with people's hearts... https://t.co/AoMLwsEgDt,2018-12-30T17:33:24.000Z,0.223668754,ProjectDrawdown
"Your financial support makes it possible for us to produce solutions-based research, tools, and outreach to reverse #globalwarming.  Please consider making a tax deductible donation and join us as we work together toward #Drawdown. Thank you.
https://t.co/uQY5ySdoj4 https://t.co/F2Oa8bx1Pf",2018-12-29T21:30:05.000Z,0.270867684,ProjectDrawdown
"How we feel about nature, and in nature, is profoundly personal.
In this short (6 min) film, Goh Iromoto and Courtney Boyd capture why, ""It's important to put oneself in those situations where one feels a sense of awe and wonder. That's vital.""
https://t.co/vq8eQ4YDQ7",2018-12-29T19:50:04.000Z,0.240908965,ProjectDrawdown
@MichaelEMann @citizensclimate @ClimateReality @UCSUSA It's an honor to be included in such good company - thank you @MichaelEMann for all you do. #climateaction,2018-12-28T17:25:13.000Z,0.339373781,ProjectDrawdown
"As we look back at 2018, the @TEDTalks given by @ChadFrischmann during #ClimateWeekNYC was definitely a high point. Watch it again here, and share it with someone you care about to help them understand how we can stop #globalwarming: https://t.co/NL4DvxzTZs",2018-12-28T16:45:08.000Z,0.224737577,ProjectDrawdown
"How can airports help reverse global warming? @ATLairport donates surplus food, keeping waste out of the landfill. Incoming planes are now re-routed to reduce fuel usage. Energy efficient LEDs light the runways &amp;parking decks.
More @CC_Yale https://t.co/1eyI99G5Wz",2018-12-28T14:00:51.000Z,0.045478275,ProjectDrawdown
.@KA_Nicholas As a registered 501(c)(3) we would be thrilled and humbled by your financial support https://t.co/jRCT89JqVV. Thank you @EricHolthaus for mentioning our work to stop #climatechange. https://t.co/HF7TeYoMfr,2018-12-28T00:59:41.000Z,0.081445758,ProjectDrawdown
"From #farming co-ops to heirloom grain projects and healthy food initiatives, here are @CivilEats favorite solutions-focused stories of 2018: 
https://t.co/TMOtl5nEry #agriculture #food https://t.co/xUmOFid5Pa",2018-12-28T00:05:04.000Z,0.601040764,ProjectDrawdown
"Thanks for amplifying Yacouba Sawadogo's inspiring story.
RT @Taimur_T_Malik Yacouba is an amazing man. First read about him in @ProjectDrawdown - may we all be more like him: regenerators in the face of frightful odds. @judithdschwartz @DrDCWahl https://t.co/OE70PzJP8R",2018-12-27T20:35:03.000Z,0.199960993,ProjectDrawdown
Agreed - a multi-faceted approach is necessary to stop #globalwarming. Leadership in policy-making is essential... https://t.co/BckLm9iApI,2018-12-27T19:37:57.000Z,0.097640395,ProjectDrawdown
"Is there a new kind of #AI? @karnmanhas explains how #Agricultural Intelligence can improve how we grow our food, minimize resource use, optimize natural inputs and even regenerate land. via @EcoWatch https://t.co/0Y7Rwv0HK2",2018-12-27T17:35:03.000Z,0.23210014,ProjectDrawdown
"We highly recommend this and Dr. Hayhoe's other lists. RT @KHayhoe: Want more great science content in your feed? Follow my curated list of over 1,800 scientists who do climate:
https://t.co/ywpQN00BW4  #climatechange",2018-12-27T14:35:04.000Z,0.326959619,ProjectDrawdown
"Fungi play an important role in #Drawdown solutions to #globalwarming. We are excited to learn that the first field trials using #fungi to reduce #carbon in the atmosphere are under way in Australia, via @CosmosMagazine:  https://t.co/DbSEnRCkUA",2018-12-26T13:00:48.000Z,0.341556241,ProjectDrawdown
"""You're never too small to make a difference.""
RT @GretaThunberg: We have to understand the emergency of the situation. Our leadership has failed us. Today I was on @FareedZakaria GPS on @CNN. #climatechange
Here is the full interview: https://t.co/iIRZu364ti",2018-12-25T15:20:03.000Z,-0.048629203,ProjectDrawdown
We need both #cleannewdeal AND #greennewdeal RT @MaibachEd: I agree completely @SachaSpector: 100% @SolutionsProj ; full court press for @ProjectDrawdown; and a major push in every community for resilience—because we’re going to need it. @Mason4C https://t.co/wTksAg2MRw,2018-12-24T22:10:02.000Z,0.177810424,ProjectDrawdown
"London's ""Ice Watch"" exhibit visually portrays #climatechange with chunks of ice from Greenland. Art, especially experiential art, is a powerful vehicle for getting the public's attention and conveying urgency. https://t.co/rB02tMmZYz",2018-12-24T16:45:04.000Z,0.327124946,ProjectDrawdown
"Some progressive churches in Australia are teaming up to draw attention to climate change — and are singing rewritten Christmas carols to do it:
""Cool down the world / the time has come / for targets tight and fair."" https://t.co/S03BMi0ufZ",2018-12-21T21:06:42.000Z,0.145516355,ProjectDrawdown
"Congratulations to Charlotte, N. Carolina @CLTgov, the latest winner of the American Cities Climate Challenge. 
Reducing transportation and building emissions are top solutions to stopping #globlwarming. via @smartcitiesdive  https://t.co/77FpytHC5Z",2018-12-20T21:00:43.000Z,0.231586859,ProjectDrawdown
"Silvopasture and agroforestry are top solutions to stopping #globalwarming.
RT @Jstor_daily: Livestock emit greenhouse gases. But they can also help sequester carbon as part of a climate solution. Read more: https://t.co/fGh02WDGN7",2018-12-20T17:50:08.000Z,0.165786527,ProjectDrawdown
"New podcast - David Allaway, Sr. Policy Analyst @OregonDEQ and  @ProjectDrawdown advisor discusses what consumers and businesses can do to better manage the materials that make up our built environment and stop #globalwarming. @sustain_agenda https://t.co/dW4oPQ40gE https://t.co/cuOPEV8wNK",2018-12-20T15:50:04.000Z,0.197646135,ProjectDrawdown
"""Climate change...affects the whole of humanity &amp; every living being on this earth. This beautiful planet is our only home. We have to take serious action now to protect our environment &amp; find constructive solutions to global warming."" @DalaiLama #WednesdayWisdom https://t.co/D0Fn4XCQxz",2018-12-19T18:25:05.000Z,0.303284559,ProjectDrawdown
Wondering what @ProjectDrawdown is all about? Take a listen as @GlobalEcoGuy describes our work and mission to Diane Rehm @drshow. #climatechange  https://t.co/9fFoztNS1h,2018-12-19T13:00:48.000Z,0.032622321,ProjectDrawdown
"Georgia, we are in you! RT @DrShepherd2013 Meeting with a handful of key state climate leaders under leadership of @RaysLegacy on behalf of every Georgia citizen... @coralsncaves @danielrochberg @Marilyn_Brown1 @johnalanierRCAF &amp; others. https://t.co/YOxnLEQDHQ",2018-12-18T23:25:02.000Z,0,ProjectDrawdown
"New podcast: @GlobalEcoGuy talks with Diane Rehm @drshow -
""I actually think a lot of the most exciting action on climate change is not happening at the U.N. or even at national levels, but in cities and states, in corporations.""
Listen: https://t.co/Afp4celdwm",2018-12-18T22:30:05.000Z,0.051768351,ProjectDrawdown
"This new #storymap from our friends @Esri gives quick, visual context for the human activities that are causing #climatechange, along with ways to take #climateaction.  HT @AllenCarroll
Take a look and share the #HotNumbersStory: https://t.co/8q5xEas3dP  https://t.co/oJHEWYTY3m",2018-12-18T16:25:03.000Z,0.235901699,ProjectDrawdown
"Two US electric utilities recently declared something remarkable:
It’s cheaper to tear down their coal plants and build #renewable #energy plants than to keep the old boilers running.
@MJ_Coren @qz explains:  https://t.co/dX16UaJ1Wz https://t.co/ZYvIWXoYu9",2018-12-18T14:45:06.000Z,0.187463104,ProjectDrawdown
"We CAN enact #climate solutions that are nonpartisan. Survey results from @Mason4C &amp; @YaleClimateComm show overwhelming support from U.S. voters for the #GreenNewDeal.
81% either “strongly support” (40%) or “somewhat support” (41%) the plan. https://t.co/rMVAmxPBTO https://t.co/m0TRWupGKf",2018-12-17T23:25:06.000Z,0.12941753,ProjectDrawdown
"""How to talk to kids about climate change (without scaring the bejeezus out of them),""
7 tips from @megan_herbert from her @TantrumBook co-authored by @MichaelEMann. https://t.co/opCUe92oj0 https://t.co/Dc19W4AEBW",2018-12-17T21:05:07.000Z,0.042807158,ProjectDrawdown
"This morning @DrKWilkinson of @ProjectDrawdown joined @SamEBNHPR of @OutsideInRadio for an invigorating discussion about Drawdown #climatesolutions, specifically #energy, women and children, and food.
Listen to the podcast @NHPRExchange: https://t.co/6ZHEm6zHOn https://t.co/Ptd02iPrY1",2018-12-17T17:55:04.000Z,0.273080317,ProjectDrawdown
"What exactly is #agroforestry? @Russell_Wallack explains the 5 most common practices of agroforestry, and what makes it such an effective #DrawdownSolution to stopping #ClimateChange. 
https://t.co/J3lK5QyDz3 https://t.co/JYigEEzinw",2018-12-17T14:30:21.000Z,0.043670067,ProjectDrawdown
"415 global investors managing $32 TRILLION in assets signed the 2018 Global Investor Statement to Governments on Climate Change calling for a phase out of thermal coal, a “meaningful” price on carbon emissions &amp; getting rid of subsidies for fossil fuels. #COP24 https://t.co/jURrjEpabt",2018-12-17T14:01:15.000Z,0.181470124,ProjectDrawdown
"“We see #globalwarming, not as an inevitability but as an invitation to build, innovate, and effect change, a pathway that awakens creativity, compassion, and genius. This is not a liberal agenda, nor is it a conservative one. This is the human agenda.” ― @PaulHawken",2018-12-16T15:05:06.000Z,0.240523212,ProjectDrawdown
"Investing in regenerative agriculture has the potential to address not only the food supply but also climate change, peace and conflict resolution, and the water supply to boot. Listen to the podcast by @devindthorpe @Forbes  https://t.co/KJXnKPYJ8B https://t.co/MjSBrfwFeD",2018-12-15T16:45:05.000Z,-0.025822506,ProjectDrawdown
"Our research supports this assertion about #foodwaste: ""Reducing food loss and waste is also the most democratic of solutions as almost everyone has a hand in causing food loss and waste throughout the supply chain.""
@theaseanpost ChadFrischmann https://t.co/jgdN7jJKGd https://t.co/dAJQRgvXf5",2018-12-15T00:30:07.000Z,-0.11068539,ProjectDrawdown
"Researchers have found a ""surprising"" level of carbon sequestration by a deep water seagrass bed the size of Switzerland in the Great Barrier Reef, by @EricBarker92 @ABCRural 
#oceans #climatefriday https://t.co/sU3RZhXoZL https://t.co/9VMDKyZoRy",2018-12-14T21:15:05.000Z,0.218998919,ProjectDrawdown
We are so fortunate to have Dr. Foley at the helm of #ProjectDrawdown: https://t.co/Rb8HXafuuz,2018-12-14T18:47:20.000Z,0.23570226,ProjectDrawdown
"10 Things The World Learned At The COP24 Climate Change Negotiations, via @Forbes. 
Bottom line: we need to roll up our sleeves and get to work at home, now. 
(photo by @ronny_jumeau) https://t.co/A1X1UdjtUP https://t.co/cxVIChlpKe",2018-12-14T16:55:04.000Z,0.030515387,ProjectDrawdown
"The Best Medicine for My Climate Grief
""Even if people may not be showing it, research shows again and again that it’s still on their minds..."" by @ClimateHuman 
HT @GlenyssTurner #climatefriday https://t.co/3mY8nyAYXq",2018-12-14T16:00:44.000Z,0.026254346,ProjectDrawdown
"With so much conflict, angst, and rhetoric around #climatechange, we need to remember why we are working so hard to protect the atmosphere.  It's not just about us, as shown in this beautiful documentary, Intelligent Trees.  https://t.co/wItvcqwWaq",2018-12-13T16:58:57.000Z,0.002040391,ProjectDrawdown
"Will you be entertaining over the holidays?
@NRDC's Guest-imator is a handy interactive tool that helps you plan how much food you'll need, and reduce  #foodwaste. via @savethefood https://t.co/wACLfBisCR https://t.co/mX2BWkBBke",2018-12-13T00:55:04.000Z,0.341638658,ProjectDrawdown
"in ""Teaching The Future,"" @WCAI_NPR explores what teachers need as climate education makes its way into classrooms, and how some teachers are finding ways to take the subject far beyond science class. #steam #stem https://t.co/St4zuKFMX8 https://t.co/Mwwe9q3FtM",2018-12-12T22:30:08.000Z,0,ProjectDrawdown
"Urban transport is the single largest source of transportation-related emissions, and growing. With good urban design, mass transit - a #DrawdownSolution to #climatechange - can help embed mobility, livability, and sustainability in cities.
https://t.co/wHUhk39hFP",2018-12-12T17:15:06.000Z,0.220069054,ProjectDrawdown
"Empowering women is a #DrawdownSolution to stop climate change.
RT @dw_globalideas Only 1/4 of the people in Haiti have access to electricity. @EarthSparkIntl is bringing green energy to the country, and making it a feminist issue. https://t.co/qUuzbamEhF https://t.co/h2TyXcA6nZ",2018-12-12T15:50:04.000Z,-0.131422325,ProjectDrawdown
"Let's get to work, now! https://t.co/X6Zu0teZN7",2018-12-12T00:57:44.000Z,0.061009586,ProjectDrawdown
"Terrific photo, thanks for sharing! https://t.co/LaIS63Ztdi",2018-12-11T21:16:40.000Z,0.26844218,ProjectDrawdown
"How can the Internet of Things #IoT reduce #foodwaste, a top solution to reducing global warming?
Using sensors to track food's journey through the supply chain, monitoring its temperature and more. via @IoTforall  https://t.co/nATivJKZqe https://t.co/xhmMHQ3OKl",2018-12-11T17:40:04.000Z,0.204154777,ProjectDrawdown
"Five things you can do right now to reduce climate change.
Hint: More sustainable consumption patterns in the choices on transportation, diet and the use of household goods. #COP24 via @SBS https://t.co/oMTarOWdNe https://t.co/UHnzmhFogx",2018-12-11T05:00:09.000Z,0.32062296,ProjectDrawdown
"In case you missed it, RT @TEDTalks 100 solutions to climate change:
https://t.co/EEcjACSmQA   @ChadFrischmann https://t.co/RoUUe9fdUD",2018-12-11T02:00:20.000Z,0,ProjectDrawdown
"Congratulations to Congolese CFLEDD, Coalition of Women Leaders for Environment &amp; Sustainable Development on receiving the @UNFCC Gender-Just Climate Solution Award, for womens' role in forest management. via @RainforestNORW #humanrightsday
https://t.co/AdJ7gxShn2 https://t.co/mmK1Xy8pjl",2018-12-10T21:45:04.000Z,0.422812594,ProjectDrawdown
"A fascinating and illuminating thread by @BuildSoil and @CarterLavin on #sequestration, perennial grasses, and grazing animals as practical solutions farmers can take to drawdown greenhouse gases and stop #globalwarming. https://t.co/z90VWaCQD8",2018-12-10T17:42:27.000Z,0.227995667,ProjectDrawdown
"40 of the largest names in #fashion have signed a charter at #COP24 to lower their green house emissions 30% by 2030. They'll prioritize transportation, suppliers, processes, &amp; materials that have the least amount of climate impact.
https://t.co/2xKrdOkKi7 https://t.co/VbKBlQZjGI",2018-12-10T16:55:05.000Z,0,ProjectDrawdown
"You can support Project Drawdown – at no cost to you – just by shopping on Amazon. When you shop, Project Drawdown will receive 0.5% of the price of every eligible purchase you make. Sign up and start shopping!
Get #AmazonSmile here: https://t.co/Y3Id7aTgsd",2018-12-09T22:05:02.000Z,0.175800349,ProjectDrawdown
Meet the farmers working to make @ProjectDrawdown solutions a reality by banking on nuts to help enhance agriculture resilience &amp; food security while mitigating #climate change.  @PropagateOrg @appleseedpc written by @MarkjPHL #RegenEconomy https://t.co/3T4Plre9jQ https://t.co/b4Lj15IwFt,2018-12-08T15:05:05.000Z,0.149825052,ProjectDrawdown
"If you're tired of the recent downer pundits &amp; newscasts about #climatechange, this #podcast interview with Project Drawdown founder @PaulHawken will bring back your optimism.  We can stop global warming - we must act now.  #sustainability  https://t.co/P4hTGYDKfH",2018-12-07T21:05:04.000Z,0.11941457,ProjectDrawdown
"Is studying and understanding the ocean your life's work? Do you see oceans as the keepers of solutions to #globalwarming. Do you have your PhD, or ABD?
Come work with us as a Project Drawdown Fellow. #fellowship #climate
Learn more &amp; apply here: https://t.co/cXoTj7M0wM https://t.co/luLtcGDDRn",2018-12-07T20:00:10.000Z,0.30679252,ProjectDrawdown
"$1 Million Climate Change Prize Awarded To Unlikely Candidates: gender equity, food waste reduction, and plant-rich diets have the greatest potential to reduce climate change, via @Forbes #2018RoddenberryPrize @RoddenberryFdn https://t.co/UrXRX3INSE",2018-12-07T17:40:04.000Z,0.420171534,ProjectDrawdown
"Educating girls is a top #DrawdownSolution. RT @UNICEFUSA: According to @DrKWilkinson in her @TEDTalks, women are the secret weapon to fighting climate change. But there's an important contingency: girls must receive an education.  #TEDWomen https://t.co/yGUhJ0Bd3d",2018-12-07T14:05:07.000Z,0.195132026,ProjectDrawdown
"At Project Drawdown, we replace ""fighting"" with ""stopping,"" as in this article from  @sciam:
The Best Technology for STOPPING Climate Change Isn't a Technology - forests are the most powerful and efficient carbon-capture system on the planet.  https://t.co/BYLqEeUJoH",2018-12-06T20:40:04.000Z,-0.114829158,ProjectDrawdown
"Find out more about the #2018RoddenberryPrize awardees @RoddenberryFdn and their unique approaches to stop #globalwarming in this @FastCompany article by @adele_peters #2018RoddenberryPrize.
https://t.co/kwEGugMtza",2018-12-06T14:01:05.000Z,0.022756693,ProjectDrawdown
"People in rich nations must change the foods they eat in order to feed 10 billion people, says a new report #COP24.
How? Increase the amount of food produced per hectare, reduce meat-eating, &amp; stop wasting 1/3 of food produced. #DrawdownSolutions https://t.co/HfwEkK9FC5",2018-12-06T00:15:04.000Z,0.128064827,ProjectDrawdown
Love hearing this: RT @huprice I just finished a guest climate talk...students spent much of their discussion/Q&amp;A on... It’s happening &amp; tools we already have to solve this. One student already knew details of @ProjectDrawdown. Thank you @MichaelEMann! https://t.co/sAvut7g3pl,2018-12-05T22:45:05.000Z,0.187641544,ProjectDrawdown
"Nice!  Please share a link to the recording when it's available. RT @ConserveChange: Yes! I spoke about this on CBC Radio this morning, and shout out to Drawdown in this list: https://t.co/qsWNI5FWgg",2018-12-05T19:10:04.000Z,0.44075147,ProjectDrawdown
"We are proud that our Exec Director, Dr. Jon Foley @GlobalEcoGuy is recognized (again) as one of the world's most highly-cited research scientists.  Jon is shown here in the documentary #LetScienceSpeak. Watch now @letscispeak: https://t.co/pjmQo2yTt2",2018-12-05T16:05:05.000Z,0.099662836,ProjectDrawdown
"Your supper last night may have generated as many greenhouse gas emissions as driving to the next town. Good news: there are lots of ways to reduce your dietary carbon footprint without giving up foods you enjoy.
Here are 5 tips to get started: https://t.co/1XkEVmNpwk",2018-12-05T14:05:07.000Z,0.196019875,ProjectDrawdown
"Nice video, thanks for the shoutout: RT @OLIO_ex Reducing #foodwaste is the 3rd most effective thing you can do to stop #climatechange according to @ProjectDrawdown. A simple thing you can do to help the planet is share, not waste food. #COP24 https://t.co/iwxqfl0wyE",2018-12-05T01:10:03.000Z,0.203491371,ProjectDrawdown
"Farmer Mark Anderson share 4 tips to achieve better soil quality through #regenerative farming, a #Drawdown solution to global warming.
Bonus solution: replace your farm's ATV with an electric bike.  https://t.co/IWCdx0XC1T",2018-12-04T23:05:05.000Z,0.451809064,ProjectDrawdown
"Congratulations to awardees of the #2018RoddenberryPrize @RoddenberryFdn! These 4 organizations are acting on these #Drawdown solutions to stop #globalwarming:
- Reduce food waste
- Empower women
- Adopt plant-based diets
- Educate girls
Learn more: https://t.co/8pzIPn9V64 https://t.co/k7ndtweR4m",2018-12-04T16:51:59.000Z,0.492475693,ProjectDrawdown
"Truth! RT @huprice Yes changes are already underway. Human influence on climate is already affecting things we all care about: fires, drought, hurricanes, floods, sea level rise. Thankfully we have solutions: more jobs in wind &amp; solar, renewables more cost effective than fossils.",2018-12-03T20:35:03.000Z,0.475078288,ProjectDrawdown
"With these 3 changes—empowering women farmers, increased global access to family planning, &amp; the right to an education—  improving gender equality by midcentury could equal 1 billion fewer people on Earth. @DrKWilkinson  #TEDWomen via @WIRED https://t.co/cfTCJL3cFL",2018-12-03T19:35:04.000Z,0.348698831,ProjectDrawdown
"This cycling team, “Moving for Climate NOW,” rode electric bikes more than 600 kilometers to Katowice, Poland for #COP24. The multi-disciplinary group demonstrates that solutions to #climatechange are here, and we must act now. #4climateNOW https://t.co/mRcImi4EqQ https://t.co/tpGJG9v4tM",2018-12-03T13:00:45.000Z,0.061030773,ProjectDrawdown
"RT @TEDTalks ""If people have built their identities around rejecting a certain set of facts, then arguing over those facts is a personal attack...""
@KHayhoe recommends we talk about WHY climate change matters to us instead of arguing about the facts. #TEDWomen https://t.co/dMuHfgpb3Z",2018-12-01T23:10:07.000Z,0.098805228,ProjectDrawdown
"Native Knowledge: What Ecologists Are Learning from Indigenous People.
From Alaska to Australia, scientists are turning to the knowledge of traditional people for a deeper understanding of the natural world.
 https://t.co/LTXR3yVOyl",2018-12-01T15:05:07.000Z,0.38046107,ProjectDrawdown
"Our founder, @PaulHawken shown here with @RachelGutter, works tirelessly to improve the planet and the lives of its people (us). We're so happy to see Paul receive the #InsightAndImpact Award @GarrisonInst honoring his vision and accomplishments. https://t.co/55jxrqXORP",2018-12-01T00:00:39.000Z,0.463556647,ProjectDrawdown
"Stay safe colleagues, friends, and family in Alaska. https://t.co/8HVGirUrZd",2018-11-30T19:25:38.000Z,0.144696939,ProjectDrawdown
"Do-over with good link - thanks for the heads up, @compostosaurus:

From plants on roofs to huge ice tanks, New York is devising creative solutions to cut emissions from its main greenhouse gas culprit — buildings.
https://t.co/vMzCrwH2PE  #CoolRoofs #NetZero https://t.co/XSNeFnV86s",2018-11-30T17:24:27.000Z,0.069178369,ProjectDrawdown
"RT @KitSeeborg: So proud and inspired by my colleague @DrKWilkinson here @ProjectDrawdown. Her insight and voice are changing lives, educating all on the value of #genderequity in stopping climate change and improving our world.  #TEDWomen https://t.co/FbEcrfL6rY",2018-11-29T23:09:54.000Z,0.153735489,ProjectDrawdown
"#TEDWomen team summarizes yesterday's #genderequity sessions, including @DrKWilkinson, @TaranaBurke, @aijenpoo, and more. #showingup #TED https://t.co/RniiyF7Yrd https://t.co/v7RfPWAqvE",2018-11-29T18:30:13.000Z,0.094515645,ProjectDrawdown
"Why does this invasive plant have a shot at some redemption? Hint: #bluecarbon, which is stored in marine habitats like marshes and mangroves, by @MoranWriter.  https://t.co/UperUrZY6R",2018-11-29T16:25:04.000Z,-0.098823421,ProjectDrawdown
"RT @CrystalChissell: Here @ChadFrischmann describes #ProjectDrawdown's analysis of existing solutions for an all around better world. via @TEDTalks
https://t.co/hsRSlcxVgj",2018-11-29T12:05:04.000Z,0.31376964,ProjectDrawdown
"RT @TEDTalks ""It is a magnificent thing to be alive in a moment that matters so much. This Earth, our home, is calling for us to be bold, reminding us that we are all in this together."" @DrKWilkinson #TEDWomen @ProjectDrawdown",2018-11-29T03:10:03.000Z,0.118417094,ProjectDrawdown
"""We need to function like an ecosystem, finding strength in our diversity. You know what your superpowers are.  How might you link arms, where you are, and use those superpowers to move (#climate change) solutions forward?"" @DrKWilkinson #TEDWomen #TED",2018-11-29T03:00:10.000Z,0.179764167,ProjectDrawdown
"""To rapidly, radically reshape society, we need every solution and every solver. Every mind. Every bit of heart. Every set of hands.""  @DrKWilkinson #TEDWomen #TED",2018-11-29T02:55:02.000Z,0.012724611,ProjectDrawdown
"""Too many girls are missing a vital foundation for life. Education means better health for women and their children. Better financial security. Greater agency at home and in society. More capacity to navigate a #climate-changing world."" @DrKWilkinson #TEDWomen #TED",2018-11-29T02:50:02.000Z,0.075263638,ProjectDrawdown
"""We are each part of the planet’s living systems. Knitted together with almost 7.7 billion human beings—and 1.8 million known species. We can feel the connections between us."" @DrKWilkinson #TEDWomen #TEDTalks #showingup https://t.co/TlbMkSNsEn",2018-11-29T02:45:03.000Z,0.104150657,ProjectDrawdown
"Reducing #foodwaste has a number of co-benefits, as well. Thank you, @Kayhoe for amplifying. 
RT @KHayhoe: Did you know that reducing food waste is number three on @ProjectDrawdown’s list of climate solutions?
https://t.co/gWYh0kL93h https://t.co/7890PRMn0z",2018-11-28T22:30:07.000Z,0.215842753,ProjectDrawdown
"Unify Toronto will be live-streaming this evening 6:30 - 9:30pm ET the next workshop in their series, Drawdown Land Use Summit: Gaining Ground on #GlobalWarming.  https://t.co/cHFIb9GhmP https://t.co/PYbLkzKQh5",2018-11-28T21:05:03.000Z,0.194928572,ProjectDrawdown
"In this new video released today by @TEDTalks, @ChadFrischmann sums up #ProjectDrawdown, and shares solutions to climate change that exist today: https://t.co/37qyVCmCSw",2018-11-28T16:20:30.000Z,0.28,ProjectDrawdown
"Which #Drawdown solutions touched your heart, or moved you to action? Everyone we talk with understands that these solutions are meaningful, possible, and worthwhile. Help us continue our outreach and research with a #GivingTuesday donation:  https://t.co/fDNL2Y5kDg",2018-11-27T21:30:14.000Z,0.491636841,ProjectDrawdown
What a great idea - thank you @JohnnieCham! https://t.co/FPYoyYDItq,2018-11-27T19:59:58.000Z,0.206250046,ProjectDrawdown
"Indigenous &amp; community-owned lands represent 18% of all land area, including at least 1.2 billion acres of forest, with 37.7 billion tons of carbon stock. Help sustain our research &amp; outreach on climate solutions with a #GivingTuesday donation: https://t.co/UsmXsDLaWG",2018-11-27T19:15:09.000Z,0.202396392,ProjectDrawdown
"Nearly half of the solid waste produced globally is organic or biodegradable. While many landfills have methane management, it is far more effective to divert organic waste to #composting, a #Drawdown solution to stop #globalwarming.  https://t.co/bwmRIrxsr0",2018-11-27T18:05:08.000Z,0.042074289,ProjectDrawdown
"At #ProjectDrawdown our work to stop #globalwarming has greater urgency than ever before.  Your financial support directly impacts our ability to identify, measure, and map #climatechange solutions.  Please donate today, #GivingTuesday: https://t.co/uQY5ySdoj4 https://t.co/tEaRb4rWQy",2018-11-27T17:30:27.000Z,0.255075213,ProjectDrawdown
"Since publication of our book, 'Drawdown,' you have opened your hearts and minds, embracing solutions to stop #globalwarming. Today, #GivingTuesday, please consider a financial donation to sustain our urgent work on #climatechange. Thank you! https://t.co/UIkHk3lRuk",2018-11-27T15:01:35.000Z,0.189054901,ProjectDrawdown
"Educating &amp; empowering girls involves more than just reading and writing. The Zambian Girls 2030 program focuses on engaging adolescent girls in school-level career clubs, entrepreneurship, financial literacy, and internship placements.  https://t.co/rMTJrz6VwP",2018-11-27T12:20:06.000Z,0.109943109,ProjectDrawdown
"Through our research and outreach, #ProjectDrawdown has put the spotlight on  powerful solutions to stop #GlobalWarming, including educating girls &amp; empowering women #smallholders.  Your donation on #GivingTuesday will help sustain our work: https://t.co/InCLxYay1l",2018-11-27T05:45:03.000Z,0.2654208,ProjectDrawdown
"RT @GlobalEcoGuy: Want to move beyond arguing about climate change, and actually work on *solutions* to global warming?
Then please consider helping @ProjectDrawdown — where we focus on finding the top climate solutions, &amp; taking them out into the world.  
https://t.co/aLFIO5BuKS",2018-11-26T23:30:07.000Z,0.373034998,ProjectDrawdown
"We can make our buildings smarter while making them more comfortable and stopping #globalwarming. Take a look at this window coating that lowers indoor temperatures, via @AnthopoceneMag https://t.co/3CwNBomRhx",2018-11-26T22:05:09.000Z,0.099171748,ProjectDrawdown
Family farmers represent nearly 800 million people. They manage about 75% of the world's agricultural land and produce about 80% of the world's food. Learn more about what makes #conservation agriculture a solution to stop #climatechange:  https://t.co/EltVFcR0nT,2018-11-26T19:15:04.000Z,0.328083798,ProjectDrawdown
"Here at #ProjectDrawdown, the urgency to stop #GlobalWarming drives our work, research, and outreach.  Tomorrow on #GivingTuesday please consider making a donation.  It's easy - just click on the DONATE button on our website. https://t.co/CCKJG9IYl0 https://t.co/5U5kyvzPMn",2018-11-26T17:20:05.000Z,0.201093203,ProjectDrawdown
"RT @COP24 #Katowice, where #COP24 takes place, is one of the first cities in Poland to implement the Low-carbon Economy Plan. It's up to 36 projects with a total value of over PLN 5 billion! #ChangingTogether #ClimateAmbition #GlobalGoals https://t.co/8tHzOl7t2X",2018-11-26T14:15:09.000Z,0,ProjectDrawdown
"If you weren't able to attend our #DrawdownLearn event with @Omega_Institute, we hope you'll read the event recap and watch the on-demand video (free). #climatechange #globalwarming #STEM https://t.co/gtnyVw7wpU",2018-11-24T15:05:06.000Z,0.053508947,ProjectDrawdown
"A new report from World Bank underscores the many reasons to educate girls, a #Drawdown solution to stop #globalwarming. View and download the new report here:  https://t.co/deE7FOy8nZ",2018-11-23T17:10:07.000Z,0.305943413,ProjectDrawdown
"This year we are excited to take part in #GivingTuesday, the global day of giving. As we grow Drawdown, we hope that you will consider a donation to help us pursue ways to stop #globalwarming and #climatechange.
Together we are the solution. https://t.co/uQY5ySdoj4 https://t.co/hNR9spTonU",2018-11-23T13:10:07.000Z,0.24723104,ProjectDrawdown
Here are some helpful tips from @insideclimate to help you have a peaceful discussion about #climatechange at the Thanksgiving table: https://t.co/6Jfq51nzAb,2018-11-22T16:10:07.000Z,0.54,ProjectDrawdown
".@CrystalChissell working with organizations like @TurningGreenOrg and @KissTheGroundCA, speaking to students and empowering them to stop #climatechange is #HowIMakeADifference.
#PGC2018 https://t.co/bWt57tAoPM",2018-11-22T02:15:03.000Z,0.04381616,ProjectDrawdown
